gene_symbol_a	clone_id_a	gene_symbol_b	clone_id_b	category	aa_seq_pct_identity	PDI_Jaccard_d	PPI_Jaccard_d	activation_abs_fold_change_log2
ZBTB24	ZBTB24-1	ZNF451	ZNF451-2	non-paralog-control	14.499999999999998			5.25510988997879
ZBTB24	ZBTB24-1	ZNF276	ZNF276-1	non-paralog-control	11.815252416756177			5.230058255782742
ZBTB24	ZBTB24-1	ZBTB25	ZBTB25-1	non-paralog-control	15.899581589958158			6.764893696271695
RXRG	RXRG-1	TBX18	TBX18-3	non-paralog-control	3.444676409185804	1.0		
TBX18	TBX18-3	ZNF718	ZNF718-1	non-paralog-control	7.050528789659223			
ESR2	ESR2-2	ZNF263	ZNF263-1	non-paralog-control	12.876052948255115			5.8424157262320415
ESRRG	ESRRG-1	ZNF280D	ZNF280D-2	non-paralog-control	8.155699721964783	1.0		0.8878719576257772
ESRRA	ESRRA-1	ZNF772	ZNF772-4	non-paralog-control	4.959785522788204	1.0		
TCF7L2	TCF7L2-1	ZBTB47	ZBTB47-2	non-paralog-control	12.095933263816473			
STAT1	STAT1-1	ZNF747	ZNF747-1	non-paralog-control	1.7786561264822136			
STAT1	STAT1-1	ZNF607	ZNF607-1	non-paralog-control	1.4858841010401187			
ATF2	ATF2-1	ZNF148	ZNF148-1	non-paralog-control	12.594187298170073			2.389045172848065
PAX8	PAX8-2	WT1	WT1-4	non-paralog-control	11.111111111111109			
OTX2	OTX2-2	ZNF772	ZNF772-4	non-paralog-control	10.246679316888043			
PAX5	PAX5-1	TCF4	TCF4-1	non-paralog-control	13.557046979865772	0.95		2.8019425121760864
KLF12	KLF12-2	ZNF614	ZNF614-1	non-paralog-control	14.307692307692307	1.0		
KLF4	KLF4-1	ZNF302	ZNF302-3	non-paralog-control	13.517915309446256			4.337830079227949
PLAGL1	PLAGL1-1	TEAD4	TEAD4-2	non-paralog-control	13.815789473684212	1.0		
OVOL1	OVOL1-1	ZNF230	ZNF230-1	non-paralog-control	15.280464216634428			3.180602592323296
PLAGL1	PLAGL1-1	ZNF280D	ZNF280D-2	non-paralog-control	9.541627689429372	1.0		1.2716995101643211
ARNTL2	ARNTL2-2	PLAGL1	PLAGL1-1	non-paralog-control	11.125485122897802	1.0		1.4002345898554331
PLAGL1	PLAGL1-1	ZNF143	ZNF143-1	non-paralog-control	12.71076523994812	1.0		4.995905496872528
ZNF114	ZNF114-2	ZNF718	ZNF718-1	non-paralog-control	28.707224334600763			
FOXD4L1	FOXD4L1-1	ZNF174	ZNF174-1	non-paralog-control	16.634429400386846	1.0		
KLF12	KLF12-2	ZNF79	ZNF79-1	non-paralog-control	18.94353369763206			
HSFY1	HSFY1-1	ZNF143	ZNF143-1	non-paralog-control	13.037249283667618			7.010666538121412
TBX6	TBX6-2	ZBTB18	ZBTB18-1	non-paralog-control	0.5252100840336135	1.0		1.3375567044787124
ZNF343	ZNF343-4	ZNF410	ZNF410-1	non-paralog-control	19.53690303907381			7.0902603997944205
ZIC1	ZIC1-1	ZNF148	ZNF148-1	non-paralog-control	9.401709401709402			
ZBTB1	ZBTB1-1	ZNF449	ZNF449-1	non-paralog-control	16.198979591836732			
GLI1	GLI1-1	ZNF276	ZNF276-1	non-paralog-control	8.24817518248175			
MXD3	MXD3-2	ZNF483	ZNF483-1	non-paralog-control	5.851755526657997			
SMAD3	SMAD3-1	ZNF473	ZNF473-1	non-paralog-control	8.01564027370479			6.38314846790083
SMAD4	SMAD4-2	ZNF772	ZNF772-4	non-paralog-control	8.097686375321336			
ZNF418	ZNF418-1	ZNF483	ZNF483-1	non-paralog-control	27.920560747663554			1.4055306902032618
ZNF26	ZNF26-1	ZNF549	ZNF549-1	non-paralog-control	36.3914373088685			1.5072723018130612
ZBTB16	ZBTB16-1	ZNF548	ZNF548-1	non-paralog-control	16.328963051251492			4.157898278840275
E4F1	E4F1-1	KLF4	KLF4-1	non-paralog-control	15.367231638418081			1.4707266806353403
ZNF549	ZNF549-1	ZNF85	ZNF85-2	non-paralog-control	37.3134328358209			
CREM	CREM-1	ZNF549	ZNF549-1	non-paralog-control	9.051724137931034			2.9615336714937595
ZNF131	ZNF131-2	ZSCAN26	ZSCAN26-1	non-paralog-control	14.419225634178906			5.589286054552266
OVOL1	OVOL1-1	ZNF75A	ZNF75A-1	non-paralog-control	21.005917159763317			1.8100508505561672
ZNF18	ZNF18-2	ZNF333	ZNF333-1	non-paralog-control	20.66420664206642			
FLI1	FLI1-1	ZSCAN18	ZSCAN18-2	non-paralog-control	13.657770800627944	1.0		1.3579018043388125
ETV7	ETV7-1	TBX22	TBX22-2	non-paralog-control	5.823863636363637			
EGR2	EGR2-1	TBX22	TBX22-2	non-paralog-control	9.400544959128066			2.1918413847986016
NR4A1	NR4A1-3	ZNF718	ZNF718-1	non-paralog-control	10.546875			
FLI1	FLI1-1	ZBTB1	ZBTB1-1	non-paralog-control	12.12121212121212			2.2632251191407824
ETV4	ETV4-1	ZNF460	ZNF460-1	non-paralog-control	13.067400275103164			
ELF5	ELF5-2	ZNF607	ZNF607-1	non-paralog-control	5.786163522012579			
ETV6	ETV6-1	ZNF696	ZNF696-1	non-paralog-control	7.8825347758887165			
ELK4	ELK4-1	ZNF688	ZNF688-2	non-paralog-control	10.271317829457363			2.6019345869335173
SPDEF	SPDEF-2	ZNF607	ZNF607-1	non-paralog-control	10.16260162601626			4.824944312754567
OTX2	OTX2-2	ZNF85	ZNF85-2	non-paralog-control	7.7272727272727275			4.230239383077215
PAX5	PAX5-1	TBX5	TBX5-1	non-paralog-control	14.497528830313016	1.0		2.2358225401111183
FOS	FOS-1	ZNF548	ZNF548-1	non-paralog-control	1.6055045871559634			8.795675448288637
ATF3	ATF3-1	ETV7	ETV7-1	non-paralog-control	3.3898305084745757			
RARA	RARA-1	ZNF483	ZNF483-1	non-paralog-control	9.694989106753813			4.020046395384168
PPARG	PPARG-1	ZNF180	ZNF180-2	non-paralog-control	6.718924972004478	1.0		1.6608093034458498
RARG	RARG-1	ZNF23	ZNF23-2	non-paralog-control	13.368283093053734			2.821106316533029
RORC	RORC-3	ZBTB1	ZBTB1-1	non-paralog-control	1.5450643776824031			2.3206045293764106
ETV2	ETV2-2	STAT3	STAT3-1	non-paralog-control	4.4375644994840036			
GLIS2	GLIS2-1	ZNF230	ZNF230-1	non-paralog-control	13.513513513513516			2.8833427313693423
AEBP2	AEBP2-2	ZNF320	ZNF320-1	non-paralog-control	9.114249037227214			1.3688342020158948
GLIS2	GLIS2-1	TFEC	TFEC-1	non-paralog-control	5.408970976253297			5.5811909004079325
GLIS2	GLIS2-1	ZBTB1	ZBTB1-1	non-paralog-control	8.879492600422834			
ZBTB1	ZBTB1-1	ZNF34	ZNF34-4	non-paralog-control	13.631022326674499			
ZBTB1	ZBTB1-1	ZNF26	ZNF26-1	non-paralog-control	14.352392065344224			2.254425803591698
KLF6	KLF6-1	ZBTB1	ZBTB1-1	non-paralog-control	8.530183727034121			3.5435694915900746
IRF5	IRF5-1	ZNF26	ZNF26-1	non-paralog-control	2.526315789473684			4.851669196660827
FEZF1	FEZF1-1	ZNF669	ZNF669-1	non-paralog-control	21.30518234165067			
FEZF1	FEZF1-1	ZSCAN25	ZSCAN25-1	non-paralog-control	21.4170692431562			
FEZF1	FEZF1-1	ZSCAN21	ZSCAN21-1	non-paralog-control	23.529411764705877			
E2F6	E2F6-1	ZNF707	ZNF707-2	non-paralog-control	4.225352112676056			
SOX15	SOX15-1	ZNF692	ZNF692-1	non-paralog-control	6.33693972179289	1.0		0.6397823568894839
ZNF26	ZNF26-1	ZSCAN21	ZSCAN21-1	non-paralog-control	23.004694835680752			3.5132808450983752
ZNF317	ZNF317-1	ZNF669	ZNF669-1	non-paralog-control	29.363784665579118			
PBX1	PBX1-1	ZNF317	ZNF317-1	non-paralog-control	14.078374455732947			
ZNF250	ZNF250-1	ZNF707	ZNF707-2	non-paralog-control	25.085910652920962			
DLX5	DLX5-1	ZIM2	ZIM2-1	non-paralog-control	3.064066852367688	1.0		
ZNF264	ZNF264-1	ZNF317	ZNF317-1	non-paralog-control	34.76331360946745			
ZNF317	ZNF317-1	ZSCAN9	ZSCAN9-1	non-paralog-control	16.814159292035402			
ZNF317	ZNF317-1	ZNF410	ZNF410-1	non-paralog-control	20.897832817337466			
ZNF138	ZNF138-2	ZNF784	ZNF784-1	non-paralog-control	14.606741573033707			
ZNF317	ZNF317-1	ZNF34	ZNF34-4	non-paralog-control	35.623003194888184			
THRB	THRB-2	ZFP1	ZFP1-2	non-paralog-control	6.153846153846153	1.0		1.9782687746419487
ZNF12	ZNF12-1	ZNF69	ZNF69-2	non-paralog-control	36.2258953168044			2.275138213444264
PPARG	PPARG-1	ZNF317	ZNF317-1	non-paralog-control	5.909090909090909	1.0		
RARA	RARA-1	ZNF549	ZNF549-1	non-paralog-control	12.564102564102564			3.8224659052105823
PPARG	PPARG-1	ZNF415	ZNF415-2	non-paralog-control	14.165497896213186	1.0		3.883626961435227
RARA	RARA-1	ZNF614	ZNF614-1	non-paralog-control	11.835106382978726			
ERF	ERF-1	RARA	RARA-1	non-paralog-control	6.067677946324388			
PPARG	PPARG-1	TEAD3	TEAD3-2	non-paralog-control	8.695652173913043			0.3415629660174524
PPARG	PPARG-1	ZNF696	ZNF696-1	non-paralog-control	6.59025787965616	1.0		
ETV7	ETV7-1	PPARG	PPARG-1	non-paralog-control	15.370370370370368	1.0		2.2187447093790347
ARNT2	ARNT2-1	ZNF415	ZNF415-2	non-paralog-control	13.96713615023474			5.892778515350773
ARNTL	ARNTL-1	ZNF778	ZNF778-1	non-paralog-control	0.8301886792452831			
MEIS2	MEIS2-1	RXRB	RXRB-1	non-paralog-control	5.653710247349824			
MEIS2	MEIS2-1	ZNF85	ZNF85-2	non-paralog-control	0.7722007722007722			
KLF7	KLF7-1	MEIS1	MEIS1-1	non-paralog-control	13.983050847457626			3.1563672618783825
MEIS2	MEIS2-1	ZNF829	ZNF829-1	non-paralog-control	0.5599104143337066			
DMTF1	DMTF1-1	HEY2	HEY2-2	non-paralog-control	8.313817330210773			
ELF5	ELF5-2	ZSCAN26	ZSCAN26-1	non-paralog-control	3.7993920972644375			
ELF5	ELF5-2	ZNF398	ZNF398-1	non-paralog-control	3.3734939759036147			
ELF5	ELF5-2	ZNF175	ZNF175-1	non-paralog-control	8.026315789473685			
ARNTL2	ARNTL2-2	ELF5	ELF5-2	non-paralog-control	4.314720812182741			
GRHL3	GRHL3-3	ZNF559	ZNF559-1	non-paralog-control	7.700892857142858			
HEY1	HEY1-2	ZNF175	ZNF175-1	non-paralog-control	9.9601593625498			1.6450188604673162
ETV4	ETV4-1	ZKSCAN3	ZKSCAN3-2	non-paralog-control	11.756756756756758			1.0549173094813744
ZNF85	ZNF85-2	ZSCAN21	ZSCAN21-1	non-paralog-control	23.78138847858198			1.5140697199828672
ZNF24	ZNF24-1	ZNF410	ZNF410-1	non-paralog-control	19.848771266540645			4.6229952564976005
ZNF607	ZNF607-1	ZNF75A	ZNF75A-1	non-paralog-control	16.34078212290503			1.4867435026125433
RORC	RORC-3	ZSCAN25	ZSCAN25-1	non-paralog-control	4.037267080745342	1.0		1.1782496761424324
RXRA	RXRA-1	ZNF397	ZNF397-2	non-paralog-control	2.5386313465783665	1.0		
RORC	RORC-3	ZNF394	ZNF394-1	non-paralog-control	13.077939233817698			
ZNF449	ZNF449-1	ZNF784	ZNF784-1	non-paralog-control	14.925373134328355			
ZNF696	ZNF696-1	ZSCAN26	ZSCAN26-1	non-paralog-control	27.02702702702703			
ZNF232	ZNF232-1	ZNF655	ZNF655-2	non-paralog-control	22.8476821192053			
ZBTB49	ZBTB49-1	ZNF467	ZNF467-1	non-paralog-control	14.957264957264956			
ZBTB7B	ZBTB7B-2	ZNF415	ZNF415-2	non-paralog-control	14.039735099337747			
LEF1	LEF1-1	TBX5	TBX5-1	non-paralog-control	12.210200927357032	1.0		
DLX6	DLX6-2	ETV6	ETV6-1	non-paralog-control	10.948905109489052	1.0		
ETV4	ETV4-1	ZIC3	ZIC3-2	non-paralog-control	10.271041369472185	1.0		0.2859343602974573
ELK4	ELK4-1	ZNF79	ZNF79-1	non-paralog-control	7.180851063829786			2.5591061977091254
ETV6	ETV6-1	ZSCAN25	ZSCAN25-1	non-paralog-control	12.46376811594203			
AEBP2	AEBP2-2	TGIF1	TGIF1-3	non-paralog-control	10.332749562171628	1.0		3.5298679168377673
ESR2	ESR2-2	ZNF483	ZNF483-1	non-paralog-control	11.899313501144164			0.6419764181781683
NFIX	NFIX-1	TCF12	TCF12-1	non-paralog-control	11.655773420479305	1.0	1.0	3.941234118023885
ZNF131	ZNF131-2	ZNF343	ZNF343-4	non-paralog-control	17.2			8.883104534838221
OVOL1	OVOL1-1	ZNF317	ZNF317-1	non-paralog-control	13.71610845295056			
ELK3	ELK3-1	ZNF18	ZNF18-2	non-paralog-control	6.997455470737914	1.0		2.432648713693159
RORA	RORA-1	SMAD3	SMAD3-1	non-paralog-control	13.344051446945338			0.6235516778163608
NFIA	NFIA-2	ZNF829	ZNF829-1	non-paralog-control	14.56			
ZNF320	ZNF320-1	ZNF473	ZNF473-1	non-paralog-control	21.83406113537118			8.291054375100385
ZBTB48	ZBTB48-1	ZSCAN18	ZSCAN18-2	non-paralog-control	12.558139534883724			2.488692233378642
ZNF143	ZNF143-1	ZNF473	ZNF473-1	non-paralog-control	12.239583333333332			0.464278235553305
FLI1	FLI1-1	ZNF596	ZNF596-1	non-paralog-control	10.040160642570283			3.530421927244902
ZNF169	ZNF169-3	ZNF544	ZNF544-1	non-paralog-control	35.620052770448545			0.733711225595539
SPDEF	SPDEF-2	ZNF124	ZNF124-1	non-paralog-control	5.527638190954773			3.3601233094838614
ZNF614	ZNF614-1	ZNF655	ZNF655-2	non-paralog-control	27.27272727272727			
ETV2	ETV2-2	ZNF19	ZNF19-1	non-paralog-control	11.888111888111887			
SMAD9	SMAD9-1	ZNF559	ZNF559-1	non-paralog-control	15.350223546944857			
ZNF410	ZNF410-1	ZNF599	ZNF599-1	non-paralog-control	15.840220385674929			5.547731524915201
ZNF614	ZNF614-1	ZSCAN9	ZSCAN9-1	non-paralog-control	21.11111111111111			
ETV7	ETV7-1	ZNF180	ZNF180-2	non-paralog-control	7.134220072551392			
LHX9	LHX9-1	ZNF177	ZNF177-1	non-paralog-control	8.297567954220316			3.881729971318581
PRRX1	PRRX1-2	RXRA	RXRA-1	non-paralog-control	11.507936507936508	1.0		
NR2F2	NR2F2-1	PRRX1	PRRX1-2	non-paralog-control	10.991379310344827			0.9268477963683598
RXRB	RXRB-1	ZNF343	ZNF343-4	non-paralog-control	2.0972354623450906			2.7838137579239746
HDX	HDX-1	SOX5	SOX5-1	non-paralog-control	9.475620975160993			1.6233189047378889
POU2F1	POU2F1-2	ZNF696	ZNF696-1	non-paralog-control	4.679552390640895			
LHX8	LHX8-2	ZNF143	ZNF143-1	non-paralog-control	10.37868162692847	1.0		
RORC	RORC-3	ZNF317	ZNF317-1	non-paralog-control	8.830275229357799	1.0		
RARG	RARG-1	ZNF829	ZNF829-1	non-paralog-control	13.106796116504855			
MEIS1	MEIS1-1	ZNF18	ZNF18-2	non-paralog-control	12.792511700468015		1.0	3.9368758892242326
MEIS1	MEIS1-1	ZNF177	ZNF177-1	non-paralog-control	14.188034188034186			
MEIS1	MEIS1-1	ZNF784	ZNF784-1	non-paralog-control	12.016293279022404			
RARG	RARG-1	ZNF696	ZNF696-1	non-paralog-control	11.330049261083744			
ETV4	ETV4-1	ZNF778	ZNF778-1	non-paralog-control	3.0192131747483986			0.21068899296679566
ELK4	ELK4-1	ZIC3	ZIC3-2	non-paralog-control	6.128133704735376	1.0		4.836132115062287
FLI1	FLI1-1	ZNF449	ZNF449-1	non-paralog-control	9.663865546218489			
ZIC1	ZIC1-1	ZNF544	ZNF544-1	non-paralog-control	15.365239294710328			
ZNF467	ZNF467-1	ZNF596	ZNF596-1	non-paralog-control	24.961715160796324			
ZNF169	ZNF169-3	ZNF692	ZNF692-1	non-paralog-control	19.33240611961057			1.9823366053803888
ZNF124	ZNF124-1	ZNF655	ZNF655-2	non-paralog-control	25.1953125			
NPAS2	NPAS2-1	ZNF599	ZNF599-1	non-paralog-control	1.9534184823441023			
ZBTB49	ZBTB49-1	ZNF19	ZNF19-1	non-paralog-control	16.727716727716725			
RARA	RARA-1	ZNF559	ZNF559-1	non-paralog-control	4.751131221719457			
ZNF174	ZNF174-1	ZNF599	ZNF599-1	non-paralog-control	16.842105263157894			
RARG	RARG-1	ZNF180	ZNF180-2	non-paralog-control	1.1049723756906076			1.6475401753094985
ZNF177	ZNF177-1	ZNF410	ZNF410-1	non-paralog-control	20.22838499184339			5.973122087708642
TBX18	TBX18-3	ZNF131	ZNF131-2	non-paralog-control	1.2058570198105083			6.994221130075051
OVOL1	OVOL1-1	ZNF599	ZNF599-1	non-paralog-control	13.680781758957655			1.3296467513901435
ETV6	ETV6-1	ZNF19	ZNF19-1	non-paralog-control	3.690036900369003			
ZNF169	ZNF169-3	ZNF3	ZNF3-1	non-paralog-control	29.797191887675506			
ZNF124	ZNF124-1	ZNF696	ZNF696-1	non-paralog-control	33.41772151898734			
ZNF19	ZNF19-1	ZNF451	ZNF451-2	non-paralog-control	10.22421524663677			2.0336761471829576
ZNF19	ZNF19-1	ZSCAN32	ZSCAN32-1	non-paralog-control	18.034825870646767			2.2368454813074563
ESRRG	ESRRG-1	ZNF180	ZNF180-2	non-paralog-control	11.948051948051946	1.0		0.6169683350148755
ZNF177	ZNF177-1	ZNF280D	ZNF280D-2	non-paralog-control	11.059479553903346			
ELK4	ELK4-1	GATA3	GATA3-1	non-paralog-control	6.873315363881402	1.0		
ELK4	ELK4-1	ZNF596	ZNF596-1	non-paralog-control	0.3250270855904659			0.8084528881290503
GATA3	GATA3-1	ZNF143	ZNF143-1	non-paralog-control	16.61764705882353	1.0		
ZBTB18	ZBTB18-1	ZNF460	ZNF460-1	non-paralog-control	14.528795811518323			
ZNF148	ZNF148-1	ZNF747	ZNF747-1	non-paralog-control	9.101382488479262			2.3560804156537376
ZNF230	ZNF230-1	ZNF696	ZNF696-1	non-paralog-control	26.848249027237355			
FOXO3	FOXO3-2	ZNF230	ZNF230-1	non-paralog-control	5.416666666666668			12.166620651609358
SPIB	SPIB-2	ZNF230	ZNF230-1	non-paralog-control	0.9803921568627452			4.648191529075111
ZKSCAN7	ZKSCAN7-1	ZNF692	ZNF692-1	non-paralog-control	14.11901983663944			0.1857122242888896
ZNF230	ZNF230-1	ZNF394	ZNF394-1	non-paralog-control	23.70820668693009			
ZNF223	ZNF223-1	ZNF747	ZNF747-1	non-paralog-control	19.774011299435028			
MEIS3	MEIS3-4	ZNF230	ZNF230-1	non-paralog-control	3.0026109660574414			1.7118571987866515
ZNF131	ZNF131-2	ZNF230	ZNF230-1	non-paralog-control	14.424410540915394			9.191531500892152
PKNOX1	PKNOX1-1	ZNF223	ZNF223-1	non-paralog-control	1.5981735159817352			
PBX1	PBX1-1	ZNF829	ZNF829-1	non-paralog-control	15.019011406844108			
ZBTB49	ZBTB49-1	ZNF829	ZNF829-1	non-paralog-control	17.05521472392638			
THRB	THRB-2	ZKSCAN3	ZKSCAN3-2	non-paralog-control	4.529616724738676	1.0		0.21110163887604586
ZNF394	ZNF394-1	ZNF599	ZNF599-1	non-paralog-control	21.25668449197861			
ZNF24	ZNF24-1	ZNF398	ZNF398-1	non-paralog-control	16.158536585365855			
ETV4	ETV4-1	ZNF394	ZNF394-1	non-paralog-control	9.43877551020408			
SPIB	SPIB-2	ZNF394	ZNF394-1	non-paralog-control	7.533234859675036			
ZNF394	ZNF394-1	ZNF544	ZNF544-1	non-paralog-control	20.34090909090909			
ZNF3	ZNF3-1	ZNF394	ZNF394-1	non-paralog-control	32.323232323232325			
ZNF333	ZNF333-1	ZNF718	ZNF718-1	non-paralog-control	27.94943820224719			
ERF	ERF-1	ZNF333	ZNF333-1	non-paralog-control	1.9349164467897977			
ZNF26	ZNF26-1	ZNF333	ZNF333-1	non-paralog-control	27.581521739130434			
ZKSCAN7	ZKSCAN7-1	ZNF607	ZNF607-1	non-paralog-control	27.301927194860806			3.650322236459522
POU2F2	POU2F2-4	ZNF333	ZNF333-1	non-paralog-control	16.46090534979424			
TEAD4	TEAD4-2	ZNF223	ZNF223-1	non-paralog-control	5.084745762711865			
SPDEF	SPDEF-2	ZNF333	ZNF333-1	non-paralog-control	10.013175230566537			
MYBL1	MYBL1-1	ZKSCAN3	ZKSCAN3-2	non-paralog-control	12.318029115341544			2.4024801732415684
ZNF75A	ZNF75A-1	ZSCAN18	ZSCAN18-2	non-paralog-control	13.200723327305605			4.536413719010474
ZNF24	ZNF24-1	ZNF69	ZNF69-2	non-paralog-control	16.61490683229814			0.7745188449162124
ZNF559	ZNF559-1	ZNF75A	ZNF75A-1	non-paralog-control	22.11895910780669			
RXRB	RXRB-1	ZNF397	ZNF397-2	non-paralog-control	14.010989010989013			
ZNF449	ZNF449-1	ZNF772	ZNF772-4	non-paralog-control	24.9597423510467			
E2F6	E2F6-1	ZNF232	ZNF232-1	non-paralog-control	3.0534351145038165			
ATF3	ATF3-1	ZNF85	ZNF85-2	non-paralog-control	5.0535987748851445			
REL	REL-1	ZSCAN9	ZSCAN9-1	non-paralog-control	3.1390134529147984			6.701888213687003
NEUROD1	NEUROD1-1	SOX5	SOX5-1	non-paralog-control	10.501193317422434			2.5524318765194045
FLI1	FLI1-1	ZNF143	ZNF143-1	non-paralog-control	12.387096774193546	1.0		4.344064953447896
STAT5A	STAT5A-1	ZNF148	ZNF148-1	non-paralog-control	14.038461538461537			0.9298585832413586
TP63	TP63-1	ZNF418	ZNF418-1	non-paralog-control	8.153241650294696			
SPIB	SPIB-2	ZNF691	ZNF691-1	non-paralog-control	7.9822616407982245			0.7473114254212287
ZNF12	ZNF12-1	ZNF548	ZNF548-1	non-paralog-control	32.15258855585831			1.1114174724254386
E4F1	E4F1-1	ZNF718	ZNF718-1	non-paralog-control	13.266443701226311			
THRB	THRB-2	ZNF691	ZNF691-1	non-paralog-control	6.30048465266559			0.4065124561816333
EBF1	EBF1-1	ZNF276	ZNF276-1	non-paralog-control	0.42194092827004215	1.0		1.3688726008907528
TBX6	TBX6-2	ZNF12	ZNF12-1	non-paralog-control	5.246589716684156			
LHX8	LHX8-2	ZNF12	ZNF12-1	non-paralog-control	6.868451688009313			
ZIC1	ZIC1-1	ZNF12	ZNF12-1	non-paralog-control	11.136890951276099			
ZNF12	ZNF12-1	ZSCAN26	ZSCAN26-1	non-paralog-control	24.76319350473613			2.327172705517186
RARG	RARG-1	ZNF12	ZNF12-1	non-paralog-control	2.6465028355387523			3.2688946599475384
ZNF12	ZNF12-1	ZNF18	ZNF18-2	non-paralog-control	14.050493962678376			3.8415952895519743
DLX4	DLX4-1	ZNF12	ZNF12-1	non-paralog-control	4.135338345864661			
POU5F1	POU5F1-1	ZIM2	ZIM2-1	non-paralog-control	10.385756676557863	1.0		
ZNF12	ZNF12-1	ZSCAN9	ZSCAN9-1	non-paralog-control	16.908850726552178			
ZNF12	ZNF12-1	ZNF747	ZNF747-1	non-paralog-control	14.134742404227215			
ZNF12	ZNF12-1	ZNF691	ZNF691-1	non-paralog-control	18.14404432132964			2.6258073628311807
VDR	VDR-2	ZNF12	ZNF12-1	non-paralog-control	4.233870967741935			
ZFP1	ZFP1-2	ZNF549	ZNF549-1	non-paralog-control	29.256965944272448			
RELA	RELA-1	ZNF12	ZNF12-1	non-paralog-control	2.2165387894288147			
DLX5	DLX5-1	HDX	HDX-1	non-paralog-control	9.090909090909092	1.0		2.5093758245612183
OTX2	OTX2-2	RORC	RORC-3	non-paralog-control	12.074829931972788	1.0		1.6544201752246153
SALL2	SALL2-3	ZNF829	ZNF829-1	non-paralog-control	9.90566037735849			
ELF5	ELF5-2	ZBTB18	ZBTB18-1	non-paralog-control	8.263069139966271			
ZNF143	ZNF143-1	ZNF544	ZNF544-1	non-paralog-control	21.077844311377245			8.260758189537396
ETV6	ETV6-1	ZNF26	ZNF26-1	non-paralog-control	12.385321100917432			
ZNF276	ZNF276-1	ZNF3	ZNF3-1	non-paralog-control	11.603650586701436			
RORC	RORC-3	ZNF3	ZNF3-1	non-paralog-control	6.96774193548387	1.0		
ZNF3	ZNF3-1	ZNF397	ZNF397-2	non-paralog-control	34.527687296416936			
ZNF3	ZNF3-1	ZNF69	ZNF69-2	non-paralog-control	29.635761589403977			
ZNF254	ZNF254-1	ZNF449	ZNF449-1	non-paralog-control	18.28220858895705			
ZNF250	ZNF250-1	ZNF276	ZNF276-1	non-paralog-control	15.701415701415705			0.7913888205952888
ETV6	ETV6-1	ZIM2	ZIM2-1	non-paralog-control	14.586466165413531			
ZNF180	ZNF180-2	ZNF3	ZNF3-1	non-paralog-control	33.925925925925924			
STAT5A	STAT5A-1	ZNF3	ZNF3-1	non-paralog-control	9.764309764309765			
SOX6	SOX6-3	ZNF3	ZNF3-1	non-paralog-control	3.981481481481482			
ZNF138	ZNF138-2	ZNF69	ZNF69-2	non-paralog-control	22.931034482758623			2.322363034534821
SPDEF	SPDEF-2	ZNF3	ZNF3-1	non-paralog-control	15.991902834008098			
THRB	THRB-2	ZNF23	ZNF23-2	non-paralog-control	14.936708860759492			1.7715065632350375
ZKSCAN3	ZKSCAN3-2	ZNF418	ZNF418-1	non-paralog-control	24.37745740498034			3.769895431205769
VDR	VDR-2	ZNF24	ZNF24-1	non-paralog-control	11.363636363636365	1.0		
ZSCAN21	ZSCAN21-1	ZSCAN32	ZSCAN32-1	non-paralog-control	29.850746268656717			0.13532178714050944
ZNF397	ZNF397-2	ZNF419	ZNF419-1	non-paralog-control	35.604770017035776			
ZNF449	ZNF449-1	ZNF669	ZNF669-1	non-paralog-control	19.736842105263158			
ZNF559	ZNF559-1	ZSCAN21	ZSCAN21-1	non-paralog-control	27.05314009661836			
ETV6	ETV6-1	ZNF232	ZNF232-1	non-paralog-control	11.52			
ZNF18	ZNF18-2	ZNF23	ZNF23-2	non-paralog-control	15.104740904079385			3.3938069461374645
E2F8	E2F8-1	ZNF23	ZNF23-2	non-paralog-control	4.029850746268656			3.7295149415421167
NR2F2	NR2F2-1	ZNF23	ZNF23-2	non-paralog-control	7.9346557759626615			
ZNF23	ZNF23-2	ZNF419	ZNF419-1	non-paralog-control	34.33476394849785			
ZBTB18	ZBTB18-1	ZNF23	ZNF23-2	non-paralog-control	14.514145141451413			2.5644410699831863
SPIB	SPIB-2	ZNF23	ZNF23-2	non-paralog-control	6.657963446475196			2.9253304448379
SOX5	SOX5-1	ZNF138	ZNF138-2	non-paralog-control	2.6557711950970377			2.32078874631543
NR3C1	NR3C1-1	ZNF23	ZNF23-2	non-paralog-control	4.784688995215312			
ZFP1	ZFP1-2	ZNF398	ZNF398-1	non-paralog-control	22.342064714946073			
ZNF23	ZNF23-2	ZNF79	ZNF79-1	non-paralog-control	34.214186369958284			
ZNF180	ZNF180-2	ZNF85	ZNF85-2	non-paralog-control	35.25377229080932			
ZNF180	ZNF180-2	ZNF250	ZNF250-1	non-paralog-control	38.7374461979914			
PBX1	PBX1-1	ZNF169	ZNF169-3	non-paralog-control	12.133891213389122			2.7641953277965783
RFX4	RFX4-1	ZNF124	ZNF124-1	non-paralog-control	7.151230949589682	1.0		
NPAS2	NPAS2-1	ZNF180	ZNF180-2	non-paralog-control	16.330858960763518			
ZNF180	ZNF180-2	ZNF662	ZNF662-2	non-paralog-control	21.837549933422107			
ZNF177	ZNF177-1	ZNF718	ZNF718-1	non-paralog-control	37.853107344632775			
ZKSCAN3	ZKSCAN3-2	ZNF718	ZNF718-1	non-paralog-control	23.09899569583931			
ZNF232	ZNF232-1	ZNF451	ZNF451-2	non-paralog-control	9.821428571428571			
